,channelTitle,videoTitle,videoView,videoLike,videoDislike,videoComment,publishedAt,publishedAt_string,Year,Month,DayofWeek,publishedAt_month,Month_str
27,Schannel,Hoảng hồn khi xem ảnh chứng minh thư của Team NTVP : Dậy thì thất bại !!!,176249,5346,80,229,20-05-06,2020-05-06,2020,5,Wed,2020-05,May
28,Schannel,Ai là trùm Tiktok của Schannel ?,218808,9197,102,597,20-05-06,2020-05-06,2020,5,Wed,2020-05,May
29,Schannel,󠀀󠀀Thủ tướng “giục FA cưới” trước 30 |  Chuyện tình cô dâu 54 và chàng trai tây 24 tuổi - GNCN 5/5,189530,4982,104,470,20-05-05,2020-05-05,2020,5,Tue,2020-05,May
30,Schannel,Vlog Mi Sơn : Lần đầu bán bún đậu chửi cùng sếp Huy NL!,231775,7097,104,259,20-05-10,2020-05-10,2020,5,Sun,2020-05,May
31,Schannel,󠀀󠀀HXDX: Muôn kiểu phản ứng của học sinh ngày đầu quay lại lớp!,136197,6262,55,348,20-05-05,2020-05-05,2020,5,Tue,2020-05,May
32,Schannel,Ngọc Trinh dạy dỗ Ngân 98 sau phát ngôn sốc? | Blackpink xác nhận comeback tháng 6 - GNCN 4/5,383343,11688,272,687,20-05-04,2020-05-04,2020,5,Mon,2020-05,May
33,Schannel,GAME HACK NÃO: Rơi mất não khi ôn lại kiến thức văn học!,131219,4192,65,208,20-05-04,2020-05-04,2020,5,Mon,2020-05,May
34,Schannel,"󠀀󠀀S News t5/T4: Microsoft dàn xếp tranh cãi chính tả lịch sử, iPhone 12 sẽ lại rẻ hơn",115101,2786,64,139,20-05-03,2020-05-03,2020,5,Sun,2020-05,May
35,Schannel,Lần đầu sờ tận tay ngôi nhà chứa 69 tỉ tiền mặt !,581115,3692,313,152,20-05-03,2020-05-03,2020,5,Sun,2020-05,May
36,Schannel,"󠀀󠀀Blackpink sẽ comeback cùng G-Dragon? | Học sinh, SV kết thúc kì nghỉ Tết dài nhất lịch sử - GNCN",151794,5235,80,496,20-05-02,2020-05-02,2020,5,Sat,2020-05,May
37,Schannel,Hoảng hồn khi xem ảnh chứng minh thư của Schannel HN: Dậy thì thành công hay thất bại !?,306325,8795,90,356,20-05-02,2020-05-02,2020,5,Sat,2020-05,May
38,Schannel,"Tranh cãi ""Bánh tráng Luxury 200k"" của Lý Quý Khánh | Tìm được 2 bé trai mất tích bí hiểm - GNCN 1/5",235363,5940,87,385,20-05-01,2020-05-01,2020,5,Fri,2020-05,May
39,Schannel,Rộ tin Hàn Hằng & Huyme chia tay vì drama Trang Lou | Anh chồng bị cắm tiếp tục lên tiếng- GNCN 30/4,246442,5355,98,159,20-04-30,2020-04-30,2020,4,Thu,2020-04,Apr
40,Schannel,Team UT : Ăn bún đậu nhà Mây Bồng Bềnh - Tiết lộ gia thế và chuỗi nhà hàng căng cực,499265,14230,158,586,20-04-30,2020-04-30,2020,4,Thu,2020-04,Apr
41,Schannel,󠀀󠀀Luxury Brand vs Fast Fashion vs Local Brand: Ủng hộ cái nào ??? | HXDX,71662,2615,39,169,20-04-30,2020-04-30,2020,4,Thu,2020-04,Apr
42,Schannel,"󠀀󠀀Đổi thủ mới đánh bại cả Jack & Sơn Tùng ? | Sao Việt, Hàn cùng nhận ""tin vui"" - GNCN 29/4",475027,14941,502,1599,20-04-29,2020-04-29,2020,4,Wed,2020-04,Apr
43,Schannel,󠀀󠀀GAME HACK NÃO - Nghe nhạc OST đoán tên film : Ai là mọt phim nhất Schannel,231570,8409,110,445,20-05-01,2020-05-01,2020,5,Fri,2020-05,May
44,Schannel,Khám phá Ga Metro đầu tiên ở SG lột xác cực đẹp sau khi hết cách ly,68607,1944,52,127,20-04-29,2020-04-29,2020,4,Wed,2020-04,Apr
45,Schannel,"󠀀Xôn xao vụ chồng bị cắm sừng hot nhất đêm qua | Tập 2 drama Trần Đức Bo vs Hot Girl “Trứng rán""",560829,15507,285,733,20-04-28,2020-04-28,2020,4,Tue,2020-04,Apr
46,Schannel,󠀀󠀀GAME HACK NÃO: Đau não khi đoán tên người nổi tiếng kiểu đường lên đỉnh Olympia!?,230075,6800,96,195,20-04-28,2020-04-28,2020,4,Tue,2020-04,Apr
47,Schannel,"󠀀HXDX: Học sinh 2K2 bàng hoàng, bộ giáo dục quay xe",51787,2468,36,167,20-04-28,2020-04-28,2020,4,Tue,2020-04,Apr
48,Schannel,"󠀀󠀀Drama Trần Đức Bo vs Hot Girl “Trứng rán"" | Xôn xao sách của anh Huấn Hoa Hồng - GNCN 27/4",548486,14053,249,721,20-04-27,2020-04-27,2020,4,Mon,2020-04,Apr
49,Schannel,Vlog Mi Sơn trở lại - Những nơi nhất định phải đi sau cách ly | Bàn chuyện đi ĐH nào tiếp theo !,109603,3356,47,158,20-04-27,2020-04-27,2020,4,Mon,2020-04,Apr
50,Schannel,Đại chiến Bánh mì bơ tỏi: Bóng đêm vs Trứng muối vs Truyền thống - Vị nào ngon nhất ?,82486,2552,60,107,20-04-27,2020-04-27,2020,4,Mon,2020-04,Apr
51,Schannel,"S News t4/T4: Huawei lại nói dối về ảnh chụp điện thoại, Facebook đạo nhái Zoom trắng trợn",101914,2574,60,98,20-04-26,2020-04-26,2020,4,Sun,2020-04,Apr
52,Schannel,"Nhà văn Gào bị “Ẩm Thực Mẹ Làm"" tố dùng hình trái phép   | 5 ca bất ngờ dương tính lại - GNCN 25/4",192508,4750,92,230,20-04-25,2020-04-25,2020,4,Sat,2020-04,Apr
53,Schannel,󠀀󠀀Toàn cảnh #5: Giá dầu âm là gì? | Được mua xăng miễn phí?,38216,1210,30,63,20-04-25,2020-04-25,2020,4,Sat,2020-04,Apr
54,Schannel,Thử độ phản xạ nhanh của Schannel | Thách bạn nói đúng 100%,296211,12104,126,629,20-04-26,2020-04-26,2020,4,Sun,2020-04,Apr
55,Schannel,"Thay đổi lịch sử của kỳ thi THPT - Học sinh 12 hoang mang, lo sợ ?",133107,4378,58,547,20-04-25,2020-04-25,2020,4,Sat,2020-04,Apr
56,Schannel,󠀀󠀀Chi Pu hé lộ Anh ơi ở lại 2 | Thái Vũ (FAPtv) khẩu chiến fan Jack - GNCN 24/4,400362,10846,242,770,20-04-24,2020-04-24,2020,4,Fri,2020-04,Apr
57,Schannel,Đoán tên phim Disney đình đám - 9x liệu có nhớ hết?,140051,4604,63,348,20-04-26,2020-04-26,2020,4,Sun,2020-04,Apr
58,Schannel,Nửa đêm bỏ 50 triệu mua 4 iPhone SE 2020,72009,2332,57,128,20-04-23,2020-04-23,2020,4,Thu,2020-04,Apr
59,Schannel,"Sau liên hoàn phốt, Quản lý hot girl ""trứng rán"" nói gì | Cha đẻ ATM gạo xin lỗi cô gái- GNCN",398609,9476,185,648,20-04-23,2020-04-23,2020,4,Thu,2020-04,Apr
60,Schannel,Team UT: Kiểm chứng lẩu bào ngư tự sôi TQ có ngon như lời đồn???,389630,13309,354,381,20-04-24,2020-04-24,2020,4,Fri,2020-04,Apr
61,Schannel,Schannel ngày đầu tiên đi làm lại sau cách ly: VUI HƠN TẾT!,239664,8533,94,317,20-04-23,2020-04-23,2020,4,Thu,2020-04,Apr
62,Schannel,Truy Tìm TRÙM CUỐI XIN XỎ Của Schannel,133391,3837,109,117,20-04-23,2020-04-23,2020,4,Thu,2020-04,Apr
63,Schannel,"󠀀󠀀Jack sắp tung ra bản full “Đóm Đóm"" | Tam Mao TV khoe căn nhà tiền tỉ - GNCN 22/4",298882,7816,158,465,20-04-22,2020-04-22,2020,4,Wed,2020-04,Apr
64,Schannel,󠀀GAME HACK NÃO: Thử tài đoán tên các cặp đôi đình đám,178796,5060,89,195,20-04-22,2020-04-22,2020,4,Wed,2020-04,Apr
65,Schannel,Reaction phim Tháng năm dữ dội: Thêm một bộ phim Việt nữa đầy drama?,94953,2475,44,127,20-04-22,2020-04-22,2020,4,Wed,2020-04,Apr
66,Schannel,󠀀󠀀Tranh cãi vụ cô gái bị từ chối tại 'ATM gạo' | Hot girl “Trứng rán” lại xin lỗi - GNCN 21/4,347059,8678,176,638,20-04-21,2020-04-21,2020,4,Tue,2020-04,Apr
67,Schannel,󠀀󠀀Lục túi con trai Schannel: Cũng nhiều đồ không kém con gì con gái?,808072,20922,309,870,20-04-21,2020-04-21,2020,4,Tue,2020-04,Apr
68,Schannel,Xôn xao vụ tài xế Be giở trò với phụ nữ ? | Công nghệ mới: Nhận diện khuôn mặt với khẩu trang,84068,2994,39,177,20-04-20,2020-04-20,2020,4,Mon,2020-04,Apr
69,Schannel,Khó đỡ khi đeo tai nghe đoán câu cực lầy - Game Hack Não,169041,5894,37,151,20-04-20,2020-04-20,2020,4,Mon,2020-04,Apr
70,Schannel,CHƠI SANG MUA LAPTOP 50 TRIỆU LÀM VIỆC TẠI NHÀ - HP SPECTRE X360 PHIÊN BẢN CUỐI 2019,33938,662,60,44,20-04-20,2020-04-20,2020,4,Mon,2020-04,Apr
71,Schannel,"󠀀󠀀S News t3/T4: iPhone SE đấu trực tiếp Galaxy A51, Contact Tracing là gì, Zoom lộ 500k tài khoản",50027,1235,23,106,20-04-19,2020-04-19,2020,4,Sun,2020-04,Apr
72,Schannel,Đeo tai nghe & hát Chân Ái: Phiên bản thảm họa mong Orange thứ lỗi!  😆,130233,5778,71,363,20-04-19,2020-04-19,2020,4,Sun,2020-04,Apr
73,Schannel,󠀀󠀀1 kẻ boom hàng cả chục shipper cùng lúc | BTS phát sóng concert trên Youtube - GNCn 18/4,331800,11073,183,988,20-04-18,2020-04-18,2020,4,Sat,2020-04,Apr
74,Schannel,"Khi Schannel đóng phim Natra kiểu ""giá rẻ"" ""lầy lội""",59921,1900,57,166,20-04-18,2020-04-18,2020,4,Sat,2020-04,Apr
75,Schannel,Lần đầu ăn TIẾT CANH CÁ: Cả team sợ xanh mặt !! | Cảm Xúc Ăn,62119,2415,27,76,20-04-18,2020-04-18,2020,4,Sat,2020-04,Apr
76,Schannel,"󠀀󠀀Động thái đầu tiên của Trang Lou sau scandal với Hàn Hằng  | Thêm 1 MV thảm, K-ICM bị CĐM cà khịa",556337,13064,296,632,20-04-17,2020-04-17,2020,4,Fri,2020-04,Apr
77,Schannel,Team UT Đặc Biệt: Méo mặt với một ngày hoán đổi cuộc sống cho nhau !,176812,5396,67,232,20-04-17,2020-04-17,2020,4,Fri,2020-04,Apr
78,Schannel,󠀀󠀀Mẹ Mai Phương khởi kiện Nguyễn Sin |  ATM gạo lên báo nước ngoài ! - GNCN 16/4,183000,5190,62,233,20-04-16,2020-04-16,2020,4,Thu,2020-04,Apr
79,Schannel,S Update: iPhone SE (2020) 10tr vẫn làm Android giá rẻ phải khóc thét!,21199,606,18,74,20-04-16,2020-04-16,2020,4,Thu,2020-04,Apr
80,Schannel,󠀀󠀀Vlog Mi Sơn : Một ngày sống theo sự sai khiến của Mi,175142,6213,70,237,20-04-16,2020-04-16,2020,4,Thu,2020-04,Apr
81,Schannel,HN & HCM tiếp tục cách ly thêm 1 tuần | B-Ray bị fan K-POP ném đá vì đạo nhái poster - GNCN 15/4,153584,4299,67,747,20-04-15,2020-04-15,2020,4,Wed,2020-04,Apr
82,Schannel,"Lục tung cả Hà Nội tìm hộp muối Hảo Hảo : Cháy hàng khắp nơi, quý như bảo vật",728738,18982,458,1127,20-04-15,2020-04-15,2020,4,Wed,2020-04,Apr
83,Schannel,󠀀󠀀Schannel làm gì sau khi hết cách ly? | HXĐX,49415,2000,27,68,20-04-15,2020-04-15,2020,4,Wed,2020-04,Apr
84,Schannel,"󠀀󠀀Bất chấp view thảm, K-ICM lại ra MV | Tranh cãi chuyện thầy giáo nước ngoài cầm bảng xin tiền !",308546,8379,237,509,20-04-14,2020-04-14,2020,4,Tue,2020-04,Apr
85,Schannel,"󠀀󠀀Hot Girl ""Trứng rán cần mỡ"" phản ứng khi đọc comments antifan ?",217423,8017,1328,1028,20-04-14,2020-04-14,2020,4,Tue,2020-04,Apr
86,Schannel,VLOG Ở NHÀ -  Schannel Team làm gì trong 15 ngày Cách Ly?,379374,11595,144,540,20-04-14,2020-04-14,2020,4,Tue,2020-04,Apr
87,Schannel,"󠀀󠀀Sự thật drama giữa Linh Ngọc Đàm & Midu | Trang Trần bị tố ""sống hai mặt"" với Hương Giang ? - GNCN",545894,14444,271,647,20-04-13,2020-04-13,2020,4,Mon,2020-04,Apr
88,Schannel,󠀀󠀀Bản tin cuối cùng: Đề xuất cách ly thêm 1 tuần | 1 ca bệnh mới đi nhiều nơi | #19 phục hồi thần kì,66629,2124,25,194,20-04-13,2020-04-13,2020,4,Mon,2020-04,Apr
89,Schannel,Thử thách mua đồ mắc nhất trên mạng - mua hẳn căn nhà?!?,111196,3765,143,174,20-04-12,2020-04-12,2020,4,Sun,2020-04,Apr
90,Schannel,"󠀀󠀀S News t2/T4: Đốt trạm phát sóng vì thuyết âm mưu 5G lây virus, VinSmart vượt Apple",72658,1865,61,328,20-04-12,2020-04-12,2020,4,Sun,2020-04,Apr
91,Schannel,Hội “Ghét Bếp” siêu lầy lội khuấy đảo dân mạng |  Máy ATM gạo đã có mặt ở HN - GNCN 11/4,289388,7354,95,215,20-04-11,2020-04-11,2020,4,Sat,2020-04,Apr
92,Schannel,Reaction ĐƯA CÔ VY ĐI - Huỳnh Lập | Phiên bản chống dịch lầy lội nhất !,132306,4217,49,208,20-04-11,2020-04-11,2020,4,Sat,2020-04,Apr
93,Schannel,Vũ Khắc Tiệp than mất 500 triệu vì cách ly | Dân mạng phát sốt vì muối Hảo Hảo  bán lẻ,381474,9469,188,486,20-04-10,2020-04-10,2020,4,Fri,2020-04,Apr
94,Schannel,GAME HACK NÃO : Thử tài đoán tên cầu thủ của Schannel !,67993,2411,76,141,20-04-10,2020-04-10,2020,4,Fri,2020-04,Apr
95,Schannel,"Các thành viên Schannel ""PHÁ HIT"" trong thử thách 100 bài hát (part 2)",171874,4902,72,214,20-04-12,2020-04-12,2020,4,Sun,2020-04,Apr
96,Schannel,Sự thật Linh Ngọc Đàm bị bắt do chơi bóng? | Thị phần Vsmart vượt Apple tại VN - GNCN 9/4,1003623,22308,665,1332,20-04-09,2020-04-09,2020,4,Thu,2020-04,Apr
97,Schannel,󠀀󠀀Vợ Xemesis xin lỗi vì phát ngôn học vấn | Hàn Hằng làm lộ Trang Lou dùng bóng? - GNCN,164129,5545,89,384,20-04-08,2020-04-08,2020,4,Wed,2020-04,Apr
98,Schannel,󠀀󠀀Reaction quảng cáo trên Youtube: Càng xem càng ám ảnh???,296161,10295,130,785,20-04-13,2020-04-13,2020,4,Mon,2020-04,Apr
99,Schannel,Góc tiên tri:  Bao giờ dịch kết thúc? Schannel thay đổi thế nào sau mùa dịch? | HXDX,62290,2574,45,163,20-04-08,2020-04-08,2020,4,Wed,2020-04,Apr
100,Schannel,Vlog Mi Sơn VÀO BẾP - Cơm lười Hải Sơn vs Cơm cho người niềng răng,245091,6768,92,214,20-04-10,2020-04-10,2020,4,Fri,2020-04,Apr
101,Schannel,"󠀀󠀀Bản tin #41: #251 mất dấu F0, cực phức tạp | Cách ly 11.000 người vì #243 | Đường phố đông trở lại",97658,2690,44,256,20-04-08,2020-04-08,2020,4,Wed,2020-04,Apr
102,Schannel,TIN VUI : 122 người đã ra viện | Drama chưa dứt : Châu Đăng Khoa đáp trả cực gắt Orange - GNCN 7/4,113717,3344,53,229,20-04-07,2020-04-07,2020,4,Tue,2020-04,Apr
103,Schannel,󠀀Reaction Kẻ Cắp Gặp Bà Già - Hoàng Thùy Linh : Quá mãn nhãn!,357077,10053,172,290,20-04-07,2020-04-07,2020,4,Tue,2020-04,Apr
104,Schannel,Drama Hana Giang Anh là người thứ 3 khiến Quang Đăng và Thái Trinh chia tay? - Hít Hà Drama,268793,6712,238,555,20-04-07,2020-04-07,2020,4,Tue,2020-04,Apr
105,Schannel,󠀀󠀀Drama mới Hana Giang Anh & Quang Đăng |  Dân mạng tẩy chay NEU Confession - GNCN 6/4,367144,8908,123,522,20-04-06,2020-04-06,2020,4,Mon,2020-04,Apr
106,Schannel,󠀀󠀀Bản tin #40:  Số ca nhiễm mới giảm | SARS-CoV-2 có tiến hoá tại VN? | Bệnh nhân 237 không hợp tác,135886,3568,98,438,20-04-06,2020-04-06,2020,4,Mon,2020-04,Apr
107,Schannel,Chúng ta bị lừa? Chẳng có chiếc iPhone 9 nào ra mắt cả?,122601,3017,181,252,20-04-06,2020-04-06,2020,4,Mon,2020-04,Apr
108,Schannel,"1 ca nhiễm duy nhất, 91 người khỏi | Viettel giảm 50%  giá data trong đợt này",98056,2927,43,205,20-04-05,2020-04-05,2020,4,Sun,2020-04,Apr
109,Schannel,"S News t1/T4: Huawei thừa nhận khó khăn, iPhone SE 2020 vẫn chưa có, Zoom nhiều lỗ hổng",106547,2535,57,252,20-04-05,2020-04-05,2020,4,Sun,2020-04,Apr
110,Schannel,"Cùng các ""Dancer chợ Mơ"" Schannel cover trào lưu #WowYouCanReallyDance và cái kết",54026,2115,47,103,20-04-05,2020-04-05,2020,4,Sun,2020-04,Apr
111,Schannel,󠀀󠀀MV mới của K-ICM views thấp đến thảm hại | Bố mẹ Mai Phương lần đầu lên tiếng ! - GNCN 4/4,385462,11398,223,925,20-04-04,2020-04-04,2020,4,Sat,2020-04,Apr
112,Schannel,"TOÀN CẢNH #4: Loạt câu hỏi thời dịch: Miễn dịch cộng đồng, Cách ly xã hội, Xà phòng, Giấy vệ sinh!",63553,1888,53,99,20-04-04,2020-04-04,2020,4,Sat,2020-04,Apr
113,Schannel,"Các thành viên Schannel ""PHÁ HIT"" trong thử thách 100 bài hát !?",233141,7931,127,431,20-04-04,2020-04-04,2020,4,Sat,2020-04,Apr
114,Schannel,Rung chuông vàng: Nâng cao kiến thức phòng dịch!,79440,2613,48,124,20-04-09,2020-04-09,2020,4,Thu,2020-04,Apr
115,Schannel,Team UT unbox hộp ăn vặt TQ:  Ngoài đời khác xa trên ảnh,361136,9778,269,532,20-04-09,2020-04-09,2020,4,Thu,2020-04,Apr
116,Schannel,Vingroup sản xuất máy thở ngay tại VN | Trấn Thành âm thầm làm sổ 250 triệu cho con gái Mai Phương,332315,8762,126,848,20-04-03,2020-04-03,2020,4,Fri,2020-04,Apr
117,Schannel,Bản tin #39: 85 ca ở VN đã khỏi bệnh | Lo lắng khi mất dấu F0 | Hơn 1 triệu người nhiễm trên TG,80413,2388,35,173,20-04-03,2020-04-03,2020,4,Fri,2020-04,Apr
118,Schannel,Tổ chức đám cưới siêu to giữa dịch | Chiếc váy Mai Phương từng catwalk được đấu giá 110 triệu - GNCN,263666,6376,85,152,20-04-02,2020-04-02,2020,4,Thu,2020-04,Apr
119,Schannel,HXDX: Thử tài thả thính với bia không cồn của Team Schannel!!,93028,3809,47,2865,20-04-02,2020-04-02,2020,4,Thu,2020-04,Apr
120,Schannel,Lục lọi kí ức - Đoán loạt phim tuổi thơ! Ai là mọt phim thời thơ ấu?,306025,8507,88,562,20-04-02,2020-04-02,2020,4,Thu,2020-04,Apr
121,Schannel,󠀀󠀀Phẫn nộ nhóm người giả ăn xin tại Hội An | Fan bức xúc vì trò đùa nhiễm bệnh của Jaejoong (JYJ),127251,3552,64,115,20-04-01,2020-04-01,2020,4,Wed,2020-04,Apr
122,Schannel,Bản tin #38: Ca bệnh mới đã ít đi? | 62 người đã ra viện | Đã có 670 tỉ đồng ủng hộ chống dịch,97926,2739,42,166,20-04-01,2020-04-01,2020,4,Wed,2020-04,Apr
123,Schannel,"󠀀󠀀Gia đình, bạn bè tiễn biệt Mai Phương | Cách ly toàn xã hội từ 1/4 - GNCN 31/3",198608,6004,79,280,20-03-31,2020-03-31,2020,3,Tue,2020-03,Mar
124,Schannel,"󠀀󠀀Hot girl ""Trứng rán cần mỡ"" là ai ? : Loạt drama tới khi vừa nổi tiếng !",825835,27171,1316,2597,20-03-31,2020-03-31,2020,3,Tue,2020-03,Mar
125,Schannel,SẾP DUY ANH TẶNG QUÀ CHO NHÂN VIÊN Ở NHÀ LÀM VIỆC,54836,2046,27,71,20-03-31,2020-03-31,2020,3,Tue,2020-03,Mar
126,Schannel,"Hot girl “Trứng rán cần mỡ"" lại có drama mới | Bài hát cuối của Mai Phương dành cho con - GNCN 30/3",417476,11748,173,767,20-03-30,2020-03-30,2020,3,Mon,2020-03,Mar
127,Schannel,󠀀󠀀Team UT: Review đồ ăn vặt nội địa Trung Quốc/ vịt quay đóng gói,395586,10791,275,455,20-04-01,2020-04-01,2020,4,Wed,2020-04,Apr
128,Schannel,󠀀󠀀Bản tin #37 : 52 bệnh nhân ra viện | Nguyễn Sin phạt vì đưa tin sai | Xử lý #178 vì khai báo sai,180740,4101,73,332,20-03-30,2020-03-30,2020,3,Mon,2020-03,Mar
129,Schannel,"CHẾT CƯỜI KHI SCHANNEL ĂN SÁNG TRONG 10 GIÂY: CÀ PHÊ DALGONA, BÁNH BƠ TỎI HÀN QUỐC",289806,7251,91,122,20-03-30,2020-03-30,2020,3,Mon,2020-03,Mar
130,Schannel,󠀀󠀀Quán Cơm Bình Dân lắp cả Buồng Khử Khuẩn Toàn Thân!!!!,116345,3098,65,121,20-03-29,2020-03-29,2020,3,Sun,2020-03,Mar
131,Schannel,"󠀀󠀀S News t4/T3: ""Phòng chat thứ N"" bạo lực TD phụ nữ chấn động Hàn Quốc, Huawei P40 Series",245372,6417,112,858,20-03-29,2020-03-29,2020,3,Sun,2020-03,Mar
132,Schannel,K-ICM lần đầu nói về catxe & mối quan hệ với Jack | Viettel miễn phí cho lực lượng tuyến đầu - GNCN,188658,5358,144,372,20-03-28,2020-03-28,2020,3,Sat,2020-03,Mar
133,Schannel,"Schannel ảnh hưởng gì mùa dịch: Cắt lương, mất việc, nghỉ ở nhà? | Ngồi lê đôi mách",102790,3089,49,96,20-03-29,2020-03-29,2020,3,Sun,2020-03,Mar
134,Schannel,Lục túi con gái Schannel:  Phát hiện BÍ MẬT động trời!,1300924,28238,463,793,20-03-28,2020-03-28,2020,3,Sat,2020-03,Mar
135,Schannel,󠀀󠀀Bản tin #36: BV Bạch Mai rất phức tạp | Gỡ 219 bài xuyên tạc | Phạt vì không đeo khẩu trang,95000,2011,31,141,20-03-28,2020-03-28,2020,3,Sat,2020-03,Mar
136,Schannel,Kênh Discovery tung phóng sự giải mã VinFast: Hàng loạt BÍ MẬT lần đầu được công bố!,310228,4682,101,519,20-03-28,2020-03-28,2020,3,Sat,2020-03,Mar
137,Schannel,Fandom của Jack ủng hộ 400 triệu | Youtuber thực hiện thử thách liếm bồn cầu nhiễm bệnh - GNCN 27/3,248789,7654,129,535,20-03-27,2020-03-27,2020,3,Fri,2020-03,Mar
138,Schannel,Bản tin #35: VN chữa khỏi 20 ca | loạt ca mới từ Buddha Bar | Mỹ là ổ dịch lớn nhất TG,113889,3193,57,283,20-03-27,2020-03-27,2020,3,Fri,2020-03,Mar
139,Schannel,󠀀󠀀Reaction - Amee SAO ANH CHƯA VỀ NHÀ (#Stayhome) / VIỆT NAM ƠI! quyết thắng đại dịch!,127083,3782,41,220,20-03-30,2020-03-30,2020,3,Mon,2020-03,Mar
140,Schannel,Buổi thả diều cuối cùng đầy thảm họa & lầy lội của Schannel,193996,6069,56,268,20-03-27,2020-03-27,2020,3,Fri,2020-03,Mar
141,Schannel,"Hotgirl “Trứng rán cần mỡ"" lộ nhan sắc thật? | Thực hư Youtuber Lê Bảo, Nam Per bị bắt ? - GNCN 26/3",953534,25817,436,897,20-03-26,2020-03-26,2020,3,Thu,2020-03,Mar
142,Schannel,Thời trang Schannel khi đi làm mua dịch : Phối đồ như Fashionista,140064,3877,81,160,20-03-26,2020-03-26,2020,3,Thu,2020-03,Mar
143,Schannel,󠀀󠀀Bản tin #34: VN 153 ca & 1600 nghi nhiễm | BV Bạch Mai thành ổ dịch | 20 ca chưa phát hiện?,138772,3301,59,387,20-03-26,2020-03-26,2020,3,Thu,2020-03,Mar
144,Schannel,[LIVESTREAM TIẾNG VIỆT] SỰ KIỆN RA MẮT HUAWEI P40 Series,28760,785,28,19,20-03-26,2020-03-26,2020,3,Thu,2020-03,Mar
145,Schannel,HOT!!! TRÊN TAY NHANH HUAWEI P40 PRO: Camera KHỦNG gấp đôi iPhone 11 Pro?,18959,475,24,63,20-03-26,2020-03-26,2020,3,Thu,2020-03,Mar
146,Schannel,Chen chúc đi lễ phủ Tây Hồ bất chấp dịch | 41 triệu tài khoản FB ở Vn bị lộ thông tin - GNCN 25/3,181633,4767,56,424,20-03-25,2020-03-25,2020,3,Wed,2020-03,Mar
147,Schannel,󠀀󠀀Quang cảnh Sài Gòn sau lệnh đóng cửa khẩn cấp!!,90974,2602,36,143,20-03-25,2020-03-25,2020,3,Wed,2020-03,Mar
148,Schannel,Bản tin #33: Ổ dịch siêu lây nhiễm ở Buddha Bar | 26 ca sắp khỏi | Mỹ sẽ thành tâm dịch toàn cầu?,190632,4758,75,443,20-03-25,2020-03-25,2020,3,Wed,2020-03,Mar
149,Schannel,Google tôn vinh bánh mì VN trên trang chủ | Chủ tịch Vingroup chi 14 tỉ thuê máy bay đón kiều bào,115744,2816,41,188,20-03-24,2020-03-24,2020,3,Tue,2020-03,Mar
150,Schannel,Trực tiếp từ tâm dịch Anh: Theo đuổi miễn dịch cộng đồng? | Người dân vẫn không đeo khẩu trang?,106468,2597,54,486,20-03-24,2020-03-24,2020,3,Tue,2020-03,Mar
